embryo_id,latent_status,coverage,reference_coverage,baseline_shift,embryo_scale
sim_0042,ambiguous,13.139416084118599,10,0.05320654883189879,0.9527757790762106
sim_0043,abnormal,6.839211345628797,10,-0.0014056809835491459,1.1035087675566262
sim_0044,abnormal,14.27100839531603,10,-0.07198069189717242,1.2396560591850254
sim_0045,normal,9.290039263298354,10,0.08733341764348862,1.4269477855659671
sim_0046,normal,6.259196103668094,10,-0.0355467488814452,0.9405394456011007
sim_0047,ambiguous,7.359089421667891,10,0.03657493289585752,0.8283636546638061
sim_0048,normal,10.166475625654726,10,-0.003709761190032869,0.9234726770386987
sim_0049,abnormal,20.257364841399355,10,-0.08736853812766153,1.241122278573198
sim_0050,normal,11.393348764056999,10,-0.22971821380814852,1.1408624421551907
sim_0051,ambiguous,5.7015809720500075,10,-0.04687818541183275,1.005613517267688
sim_0052,abnormal,8.387233482095807,10,0.019242006439312558,1.2528926863376122
sim_0053,ambiguous,6.580001439107162,10,-0.030339884086956644,1.0077526910034786
sim_0054,ambiguous,6.873761119803895,10,-0.08499555228721493,1.398530927526403
sim_0055,abnormal,12.984423348547383,10,-0.15579859154632464,0.8087998389102735
sim_0056,ambiguous,8.582067391989623,10,0.0026584328505460386,0.9733495521185331
sim_0057,ambiguous,14.580188895054912,10,0.007178998046692593,1.058334866594396
sim_0058,normal,10.886903927539146,10,0.13115666646614785,1.1128837873720863
sim_0059,ambiguous,10.177315221653558,10,0.012766314972895328,1.33494733884294
sim_0060,normal,17.838899525964493,10,0.14687587052847817,0.9588946414638638
sim_0061,normal,8.300071713827153,10,0.002386441139775148,1.0560417861986617
sim_0062,ambiguous,11.217322643969556,10,-0.04671180807459578,1.170399857442273
sim_0063,abnormal,33.06095450960913,10,0.03165867440915718,0.8505962681249597
sim_0064,abnormal,8.830151332673136,10,-0.006063306547139108,0.7940519711066956
sim_0065,abnormal,18.696581792347597,10,-0.008983665464769836,0.7844536454063205
sim_0066,normal,5.74122364436531,10,-0.13401410702280506,1.1141678888224429
sim_0067,abnormal,11.011311928080204,10,-0.035073593345606384,0.9105513291435564
sim_0068,abnormal,8.256993374320126,10,-0.1555046805086126,0.9264599812471026
sim_0069,abnormal,5.868910059609126,10,-0.04502415866962608,0.8777285756529188
sim_0070,abnormal,8.05332211741347,10,0.09173706872548068,1.1136903548139618
sim_0071,ambiguous,22.56634645564371,10,-0.36746697341256973,0.9655949106603542
sim_0072,abnormal,9.34947194108555,10,-0.07233060608422494,0.8786446319474495
sim_0073,ambiguous,8.205567199193936,10,-0.03388503760404613,1.2634488618775621
sim_0074,ambiguous,14.459360411188975,10,-0.12204436892772166,1.0299135768290366
sim_0075,normal,7.841869270529186,10,-0.1378006530312171,0.9817789340140721
sim_0076,abnormal,10.861381294523312,10,0.18016635329642727,0.8924247099004525
sim_0077,ambiguous,11.03029663170339,10,0.07168061893862628,1.619711299889061
sim_0078,abnormal,8.635899827084717,10,-0.11234926181845539,0.9862662862543122
sim_0079,normal,8.766176874387709,10,0.020176415140804316,1.1376122062540532
sim_0080,ambiguous,17.91119206487485,10,-0.05272298147461862,0.9920125361053621
sim_0081,normal,9.454330470647163,10,-0.10258462445214074,0.8522169131941386
sim_0082,ambiguous,21.410342089226308,10,0.05141807208266002,0.8567802743406361
sim_0083,ambiguous,9.313655818907995,10,0.07043705109762051,1.2607278368042896
sim_0084,ambiguous,9.168980417578137,10,-0.10479328154185939,0.929652812410805
sim_0085,normal,8.072198423360012,10,0.22007937090742097,0.7758992165535418
sim_0086,ambiguous,3.6418133308642924,10,-0.1091053742660929,1.0070030876175593
sim_0087,abnormal,5.143508984929748,10,0.08488386184833117,1.035680847804328
sim_0088,ambiguous,9.66891005274146,10,-5.581093568431797e-4,0.8444406437401145
sim_0089,normal,7.720210691279664,10,-0.04236463441339339,1.276081660350548
sim_0090,normal,17.27455513572446,10,-0.012301886206699718,1.3433071982458318
sim_0091,ambiguous,11.243305052057005,10,0.1401973924861484,1.1588940994461006
sim_0092,ambiguous,8.387667384307857,10,0.12606343769174605,1.2112464715974176
sim_0093,ambiguous,14.362153138377005,10,0.0013929787605362054,0.7987475695564327
sim_0094,normal,7.764650132332147,10,0.09430691798286873,0.9964233199788708
sim_0095,normal,10.608469689863082,10,-0.007122186649255898,1.4617824049892845
sim_0096,normal,12.520352437994896,10,0.09507821770638565,0.8066345259800167
sim_0097,ambiguous,10.14683945081532,10,-0.012976555489639907,1.0388635178182994
sim_0098,abnormal,9.22470804261681,10,0.16010741501053774,0.8382424505918525
sim_0099,abnormal,9.096367956541153,10,-0.18063245667468825,1.1020280953847779
sim_0100,abnormal,8.758629550285361,10,0.13443243485755646,1.3051983249329218
sim_0101,normal,16.705631431894965,10,0.020545532809387007,0.9076114204897238
sim_0102,ambiguous,10.048887846742742,10,0.10803110828164944,1.089365917219087
sim_0103,abnormal,7.249146605324053,10,0.1830843411831306,0.7617781106879261
sim_0104,normal,8.304615923320359,10,0.1092844546421013,0.8997575595498193
sim_0105,normal,7.00247723368093,10,0.21212672097969204,1.1257147137742016
sim_0106,normal,11.646934247171036,10,0.06736206136808472,1.1317578679641411
sim_0107,abnormal,9.029397429000891,10,-0.19235322317866654,0.6984086717428599
sim_0108,abnormal,11.052443104690415,10,-0.05439313924389864,0.989023766748994
sim_0109,normal,11.137282960181258,10,0.10723732350789575,0.874422180415046
sim_0110,abnormal,3.4410260845645504,10,-0.05355694613600281,1.0597547138693322
sim_0111,abnormal,7.340530598663378,10,0.041500762396785296,0.7661170759856344
sim_0112,ambiguous,21.255698388404863,10,-0.051570068348886555,0.8582863045108152
sim_0113,normal,10.721942853718804,10,0.04723472579562807,1.0475770280817436
sim_0114,normal,9.516007148229486,10,-2.0299481549245583e-4,0.8976206917693644
sim_0115,normal,12.014223805493026,10,-0.0048490798509134275,0.7752566940171178
sim_0116,normal,12.171477044108007,10,0.062129648595807,0.9518793429493655
sim_0117,abnormal,6.298254010138107,10,0.14794424571529582,1.1733178260544177
sim_0118,normal,10.026482693027672,10,-0.04331610383812202,0.9300096852807568
sim_0119,normal,12.904673463413692,10,-0.11945810416530306,1.1319826345144213
sim_0120,ambiguous,10.850319733162229,10,0.11553116103763383,0.9848125269115776
sim_0121,abnormal,9.172037948701599,10,-0.14058598179616996,1.0438102743351583
sim_0122,normal,9.258513863441056,10,0.03355922564709531,1.258648152897875
sim_0123,abnormal,6.942590578307988,10,0.07757854153495751,1.137548933967258
sim_0124,ambiguous,8.92589597316368,10,0.024000855600518765,0.9676331003267151
sim_0125,abnormal,11.505964666825959,10,0.18656077325117665,0.8405280583500797
sim_0126,normal,7.906716522231849,10,-0.010285402210392064,1.1129886421620645
sim_0127,abnormal,10.101126744473813,10,0.11591660963973363,1.10867960285679
sim_0128,abnormal,10.900231871599743,10,0.14448292713458996,1.081789113501352
sim_0129,normal,13.948545474960891,10,-0.003620607249635123,0.8756723367958732
sim_0130,abnormal,5.7007717409417,10,0.05796968175364168,1.0972598721794649
sim_0131,abnormal,10.463060456129476,10,-0.07763543512541672,1.1834295575705385
sim_0132,abnormal,14.205695053214138,10,0.12482825517513088,0.887423462338882
sim_0133,normal,11.211830604276779,10,0.07197337723958165,1.279496618255123
sim_0134,normal,5.205580876786434,10,-0.16734507189940512,1.0852134976471028
sim_0135,ambiguous,9.673683096013697,10,0.012510435156046777,0.9121962257356631
sim_0136,normal,15.65362271343786,10,0.051049944889316926,0.9305568625945582
sim_0137,normal,7.061038834479373,10,0.09052129920035701,0.9970443651822224
sim_0138,abnormal,10.544808893621262,10,0.004385655381380526,1.1585504365376647
sim_0139,abnormal,7.7644463729841995,10,-0.11044229673266388,1.0830949616657681
sim_0140,normal,14.419519073984857,10,-0.010189056420349356,1.3154860411833313
sim_0141,abnormal,15.015413460467878,10,0.18240953360552192,1.1015855388641551
sim_0142,normal,11.093775623296569,10,-0.10229487167662116,0.7841045609720944
sim_0143,abnormal,11.910732829395508,10,-0.10044569707325675,0.8426081115480738
sim_0144,abnormal,9.600809323117751,10,-0.04037374467838515,1.3445698691682268
sim_0145,ambiguous,21.442058104533498,10,-0.23820053552722378,1.0953674261315631
sim_0146,normal,14.304330794823134,10,-0.12828537358406952,1.293073160807935
sim_0147,normal,6.289188337247384,10,-0.17279194021759736,1.072266989887767
sim_0148,abnormal,6.183148059661692,10,0.11272107277987792,0.9011560561638692
sim_0149,abnormal,9.95648847067248,10,0.09794587795434256,0.9048002421397088
sim_0150,normal,8.890123003280012,10,-0.1126076541520382,0.9658582518836479
sim_0151,normal,10.883934174734625,10,0.04889066725049012,0.8099215577173482
sim_0152,normal,8.63162510292262,10,-0.03601653819761539,1.1985382368120836
sim_0153,ambiguous,8.231090478978869,10,0.007263691027907762,0.8567346927097603
sim_0154,abnormal,14.034122440441982,10,0.1521370468548009,1.2297410696699809
sim_0155,ambiguous,13.784968815583582,10,-0.19755826349506642,1.322041298644471
sim_0156,ambiguous,12.785154356940271,10,-0.02932483763559476,1.123545312989159
sim_0157,abnormal,9.906968153444915,10,0.03421855404019338,0.9191304566107547
sim_0158,abnormal,13.405326884708392,10,-0.19873415609328834,0.6100437752320146
sim_0159,ambiguous,5.792897738893178,10,0.00760076301654734,0.9820136325273878
sim_0160,normal,6.208229800747587,10,0.09092841521570884,1.1008331234007427
sim_0161,normal,15.087909048460865,10,-0.018297398352924946,1.1883105050333753
sim_0162,abnormal,8.552099886401601,10,0.006906365435962247,1.2661128232492258
sim_0163,ambiguous,11.057327754708327,10,0.003005861552522686,1.2760596139745257
sim_0164,normal,18.962388246946563,10,0.023411720966640844,1.2451195494871257
sim_0165,normal,8.659377173574539,10,0.06189756323504414,1.0577870482799672
sim_0166,abnormal,6.940072455590645,10,-0.014935478021974723,1.2495523405493976
sim_0167,normal,3.5441686188788935,10,-0.1966376487752125,0.8606904559021612
sim_0168,abnormal,9.368764513450595,10,0.15020325453044484,1.0183245330192772
sim_0169,abnormal,9.373118110406239,10,-0.07732915031651258,1.0811375975064887
sim_0170,normal,13.974585276427867,10,-0.04992691097855701,1.1037701553714734
sim_0171,ambiguous,8.305334923665294,10,-0.04564112444659792,0.9640310386193619
sim_0172,ambiguous,9.003219964792478,10,0.022310173345592692,1.1775434492107784
sim_0173,abnormal,9.537931463409405,10,-0.011601183288212543,1.0362230914063455
sim_0174,ambiguous,11.273017557461166,10,0.03960372853019329,0.8922987940303059
sim_0175,normal,12.482656064665763,10,-0.046920510411883234,1.3887400249344368
sim_0176,abnormal,7.861993459267707,10,0.0056766643868360455,0.9320864186234371
sim_0177,ambiguous,11.044605818726225,10,0.02741472405435233,0.956870292725035
sim_0178,ambiguous,11.311945463388124,10,0.07510915399704453,1.1580845512273164
sim_0179,ambiguous,10.255358532531694,10,-0.05538835460779715,0.9672570602662557
sim_0180,abnormal,16.3833616601579,10,0.02842371271231598,0.8883483040061972
sim_0181,normal,5.367701201013171,10,0.04414987105855682,1.4701981785483749
sim_0182,normal,12.406056650722048,10,-0.003698112072958007,1.1482032405078717
sim_0183,ambiguous,15.37467819207767,10,-0.025901561244499688,0.8694449629562075
sim_0184,abnormal,6.469840555604412,10,0.10688560393553515,0.9152648068031731
sim_0185,normal,10.521187520078694,10,0.028366452800940953,1.056150165353508
sim_0186,normal,7.111081573153525,10,-0.27313115066471255,1.0717364056654008
sim_0187,ambiguous,8.822824897296815,10,-0.016787287850222654,0.8943821279094382
sim_0188,normal,10.123629672962823,10,-0.043484883303159784,1.0555659297752833
sim_0189,normal,9.434948049008275,10,0.02074518773794412,0.7413159374357602
sim_0190,abnormal,19.84846904310608,10,0.03797828064104913,0.945283929231254
sim_0191,abnormal,9.68542363077238,10,0.039776054948290326,0.852295571751114
sim_0192,normal,6.225715693201926,10,0.07194869212767045,0.9205102305649434
sim_0193,normal,7.677602260039421,10,-0.1096044587577204,1.0908345802283501
sim_0194,ambiguous,8.940719988136557,10,-0.15709095186108635,1.3271643828472877
sim_0195,normal,8.545736921786595,10,-0.014561078438880333,1.0677024810735192
sim_0196,normal,12.43826515968243,10,-0.028816081885322156,1.0855499158725963
sim_0197,normal,7.865421238752798,10,0.07286389600821,0.8896588651652226
sim_0198,abnormal,12.114010455302475,10,0.12580418748291006,1.1438798316668322
sim_0199,abnormal,8.9226498858255745,10,-0.012087896259933903,1.111615696314356
sim_0200,normal,6.690956952622484,10,-0.17408610201302321,1.1567077303279738
sim_0201,ambiguous,9.766889199482259,10,0.13426210418943677,0.78563328302905
sim_0202,abnormal,8.020174768301313,10,0.04142793325492648,0.9537420430323797
sim_0203,normal,10.048097675064206,10,-0.018473642093816158,0.9153791661441852
sim_0204,ambiguous,17.681873000284952,10,0.06930585950013735,0.7278340750858969
sim_0205,abnormal,9.67710642871613,10,0.0025254881935028116,0.9938898354253615
sim_0206,ambiguous,9.46551928097605,10,0.2385658899828627,0.8684739056504022
sim_0207,normal,5.981374315682404,10,-0.058053063952952004,0.8556722356487304
sim_0208,ambiguous,10.807939670028484,10,0.010858242971861463,0.9302857818476432
sim_0209,ambiguous,9.391587589138116,10,-0.11172596261578022,1.0128796733148877
sim_0210,abnormal,16.76778936721726,10,-0.14353513153698796,0.8018355794122467
sim_0211,ambiguous,5.058546219550685,10,0.07455551299437359,1.0995430004539417
sim_0212,normal,7.463145281860666,10,0.13030035899166786,0.9808164881801378
sim_0213,normal,8.304755913833993,10,0.07278845404986616,1.3360163003626513
sim_0214,normal,10.242185150214084,10,-0.14105374580690885,1.0269544259658094
sim_0215,ambiguous,8.053354227812802,10,0.04131284113081133,0.7039913852601417
sim_0216,abnormal,10.712755268120896,10,-0.0989464086848051,1.0309664148779205
sim_0217,normal,23.768974120936956,10,0.04009902060525283,0.9249733959987511
sim_0218,normal,8.734365167971147,10,-0.21634789160929768,0.7233930964895999
sim_0219,normal,10.353376971081271,10,0.12156038719480529,1.1745507751764048
sim_0220,normal,7.714337590748212,10,0.18755202494704773,0.9282817522100949
sim_0221,normal,14.610055464942484,10,0.0156490967353719,0.7479797680672722
sim_0222,abnormal,6.49656615622152,10,0.13275766205855674,1.063664132455979
sim_0223,normal,8.61397024335661,10,-0.07510607978163268,1.0937291382072847
sim_0224,ambiguous,10.973904233982978,10,-0.019826472024985126,0.9250931396065156
sim_0225,abnormal,13.51147381604499,10,0.07977734389039616,1.2049499447224823
sim_0226,ambiguous,10.926590847707926,10,0.0039037562357997382,0.9336373377213563
sim_0227,ambiguous,12.530943663699954,10,-0.12787846446081372,0.9282907482181779
sim_0228,normal,6.129242785401696,10,-0.01766134316527394,1.0882512660120658
sim_0229,normal,8.172273489031854,10,-0.038256730652429745,1.1016267627952563
sim_0230,normal,9.686359477537852,10,-0.04541777531482576,1.5188286078484718
sim_0231,abnormal,14.450326945830321,10,0.07575265551660854,0.8961516345130213
sim_0232,normal,9.94743644721389,10,0.1508533504345782,1.0381805503410377
sim_0233,abnormal,9.169960637718376,10,0.02154644059813453,1.0984197966022746
sim_0234,abnormal,10.2786312046509,10,0.03525389681432187,0.8013287406278342
sim_0235,ambiguous,6.8342357911952005,10,0.06904788470423219,0.7082493715493255
sim_0236,ambiguous,6.082644089655707,10,2.005195494216982e-4,0.9122253733768468
sim_0237,ambiguous,11.620491275193057,10,0.22064121011970173,1.5336002788070608
sim_0238,normal,7.278555165887509,10,0.02841500028190861,0.9083447215740773
sim_0239,normal,11.065253054992311,10,0.031055992692848783,1.017771615276133
sim_0240,ambiguous,6.400971303200262,10,0.16780283561614978,1.1942129334511014
sim_0241,ambiguous,7.736145726801708,10,-0.2256254725743867,1.027959467776162
sim_0242,abnormal,10.212627721641626,10,0.04577776083395515,1.1724703712003166
sim_0243,ambiguous,6.713913623127573,10,-0.039521657405661575,0.888959455060206
sim_0244,ambiguous,9.445652871357948,10,-0.0550535904705644,1.1026236442630144
sim_0245,abnormal,10.839229470311317,10,-0.015265590213897038,0.8007022549876516
sim_0246,abnormal,17.539084795251217,10,0.2503071865232999,1.168512191187025
sim_0247,ambiguous,7.933106867272198,10,0.043402688543403026,0.8508910651316199
sim_0248,normal,11.701287112591071,10,-0.034135996354277505,1.1067513265519604
sim_0249,normal,12.795819228108083,10,-0.12156468372513335,1.121875797810278
sim_0250,normal,22.622309234561087,10,0.2017902126650169,0.9190545131226079
sim_0251,abnormal,18.58366049470381,10,-0.09627825313518212,1.2488914140106708
sim_0252,abnormal,13.704401653017454,10,0.040940305505579234,0.9430295401191356
sim_0253,normal,15.93040864008874,10,0.07849090904343442,1.396600514367037
sim_0254,ambiguous,8.849235782975438,10,0.07130316119531674,0.7486749335727158
sim_0255,abnormal,14.5029178360695,10,-0.06677891090517289,0.8696845798068414
sim_0256,normal,8.049428230313985,10,-0.08536873833862765,1.0981787376877394
sim_0257,ambiguous,12.579261542633796,10,-0.11079869594286856,1.1374683616261079
sim_0258,ambiguous,10.418030581167399,10,0.03175479927210897,1.0624805810138147
sim_0259,ambiguous,8.369317474042068,10,0.028403237036338565,1.1178019797018972
sim_0260,abnormal,11.535183680881214,10,-0.018689734277338135,1.1620291624291923
sim_0261,abnormal,13.493424050758227,10,-0.1277205828907539,0.7404467922744431
sim_0262,abnormal,12.47678786779972,10,-0.15189613611682207,1.381705694270113
sim_0263,ambiguous,6.784101183028845,10,0.11541835606954398,0.9087794185491543
sim_0264,normal,5.720528288805948,10,-0.003733551767175528,1.1146539279397714
sim_0265,ambiguous,9.280224647745841,10,0.011496883440908994,0.9209314573069797
sim_0266,normal,6.525138735387106,10,0.08857881186720445,1.1830339045211251
sim_0267,abnormal,10.035638481224291,10,0.04707876846331313,0.934236594982606
sim_0268,abnormal,9.935560148586589,10,-0.09385461382739085,0.9832991846534573
sim_0269,abnormal,8.392329503248092,10,-0.11848904170872068,1.1493235546461384
sim_0270,ambiguous,5.553494384756458,10,-0.16021852933366343,1.474964400645258
sim_0271,abnormal,8.53298098205043,10,-0.10527758241365377,0.9353235421409803
sim_0272,abnormal,8.599487199678306,10,0.012100490534704904,1.1722806455558834
sim_0273,normal,5.5914777379170975,10,0.031691666616696965,0.8511511029023328
sim_0274,normal,12.322479635649177,10,-0.10099183275893885,1.1472773533872012
sim_0275,abnormal,9.434026647386286,10,0.14941375080249886,0.9057036197397347
sim_0276,abnormal,10.196310385338956,10,0.03835879711900156,1.1852708383233401
sim_0277,ambiguous,12.327012306667125,10,0.23354081639027818,1.129419351394835
sim_0278,ambiguous,15.012379077594119,10,0.0782853525529772,1.2181773859891585
sim_0279,abnormal,6.325537545322743,10,-0.01070080495758486,0.9442499184893477
sim_0280,normal,22.585962479802312,10,0.09714778368401918,0.9661019612100477
sim_0281,abnormal,7.899005975851698,10,0.03666960561192273,0.9125212501390159
sim_0282,ambiguous,10.318466626006277,10,0.0495141659131329,0.8560546356963331
sim_0283,abnormal,12.10730362721976,10,0.13124382760105266,0.8350805473269355
sim_0284,abnormal,8.46768058773989,10,0.15503519267044477,0.8274648456985954
sim_0285,ambiguous,14.820202445544348,10,0.006841929296094392,1.204259668393825
sim_0286,abnormal,8.932949717945867,10,0.007481921834113371,0.7450902200153213
sim_0287,normal,9.295770879095773,10,0.04750513885206248,0.8423485698003154
sim_0288,normal,23.27118694380084,10,-0.05976347704259613,0.9400234143149646
sim_0289,ambiguous,10.157710480099903,10,0.15176649406443543,1.1478070362539963
sim_0290,ambiguous,11.66931225298811,10,0.08869279362890801,0.7203753642347658
sim_0291,normal,4.735152197909655,10,-0.10313060521664326,1.1652723323090861
sim_0292,ambiguous,10.525130286359248,10,-0.02627354611417437,0.9661565645015646
sim_0293,abnormal,10.053977489723046,10,0.011797850270527753,1.0527819703751653
sim_0294,ambiguous,5.8914023926670955,10,0.11348781574763894,0.8981304277144985
sim_0295,ambiguous,9.181359258484294,10,0.09848489102629909,0.9441876971071341
sim_0296,abnormal,7.277878322300243,10,0.133867021378567,1.112720594054156
sim_0297,abnormal,7.26797166912463,10,0.15457844991015882,1.0580072850031765
sim_0298,abnormal,9.741011241635233,10,0.032817027139189325,0.9290936534300461
sim_0299,normal,10.321055881476957,10,0.0027046954555738044,0.7864707197345554
sim_0300,abnormal,10.86716539108383,10,-0.013266668686302758,1.182917733847834
sim_0301,abnormal,16.00684187914143,10,-0.019748764022281942,1.050915508840249
sim_0302,abnormal,8.320256311876221,10,0.15097509189363542,0.6664698029158811
sim_0303,abnormal,10.010623108062932,10,0.21977068006904116,0.7278913095783142
sim_0304,normal,10.819399680441194,10,0.12777509822992725,0.8588816709697366
sim_0305,ambiguous,13.20386479431034,10,0.07540480106410115,0.9951791356443485
sim_0306,normal,6.711647650762219,10,0.21513861798710832,0.7322661763595242
sim_0307,abnormal,10.162782316390604,10,-0.013350185188619274,1.0318746476209089
sim_0308,normal,10.552019090957193,10,-0.1456142482734275,1.0298287921857996
sim_0309,ambiguous,6.35295423780964,10,-0.21666797241466043,1.1690208820555623
sim_0310,ambiguous,6.2716468931222815,10,-0.03905976960069047,1.1068319506978026
sim_0311,ambiguous,15.532526667007968,10,-0.04520363318238402,1.0695503503573796
sim_0312,ambiguous,13.060357373840505,10,-0.034514326380467704,1.0578756413525716
sim_0313,normal,8.036850786403388,10,-0.03537120318747115,1.3156144662057796
sim_0314,ambiguous,10.919576044871802,10,-0.035255736772625126,1.0950513510987838
sim_0315,normal,9.502238329689085,10,-0.11908248052389421,1.0814153149572072
sim_0316,ambiguous,7.632769861334117,10,0.11753365603475895,0.7215551526916657
sim_0317,abnormal,13.376315453361915,10,-0.057123324440830674,1.1258233164833376
sim_0318,abnormal,7.91007140032392,10,-0.026099776966235694,0.934225638375193
sim_0319,abnormal,10.506551631235197,10,-0.09005152142186443,0.904348453711152
sim_0320,abnormal,12.272711245255739,10,-0.22357727105446124,0.8484331456197395
sim_0321,ambiguous,15.006496894887533,10,0.0238449610612882,1.0568482361577372
sim_0322,abnormal,7.92322360560783,10,0.07193605477247766,1.3868399125010413
sim_0323,normal,15.970538370692049,10,-0.06631310719068156,1.1721633799561912
sim_0324,ambiguous,20.828367592069988,10,0.1506342834285922,0.9697926870868445
sim_0325,normal,10.439283954399219,10,0.05233909072096078,1.1344105327002625
sim_0326,abnormal,7.427322871328292,10,-0.18097084973132696,1.0559206996815924
sim_0327,ambiguous,7.6243545762172085,10,0.11857895570582636,1.064805395466717
sim_0328,abnormal,8.240870202796616,10,0.20981676782594916,0.7935036178390603
sim_0329,normal,11.988049843522177,10,-0.0831512394014113,0.9483934810764076
sim_0330,ambiguous,16.19230149899688,10,-0.09887828342486188,1.195723387705915
sim_0331,abnormal,10.083801513336326,10,0.0046175160847019515,1.4464881384542025
sim_0332,ambiguous,7.412609468843765,10,0.024520754935545834,0.8469892773407811
sim_0333,ambiguous,8.35496867773546,10,-0.028619312762314598,1.0342657873223464
sim_0334,ambiguous,14.955797497191881,10,-0.018760819712476368,0.9906486621571549
sim_0335,normal,6.0145967151813355,10,-0.02522494262274176,1.277322022310295
sim_0336,ambiguous,9.887884320682527,10,0.05742356952968397,0.9695040585587605
sim_0337,normal,8.091614987056163,10,0.0535169838778852,0.9125085241314294
sim_0338,abnormal,13.537618413969442,10,0.0309820965501411,0.9351611031799827
sim_0339,abnormal,11.256468184719264,10,0.026498892798385423,0.638774741408383
sim_0340,abnormal,9.037454117028872,10,-0.007338161104656492,1.2664159498932426
sim_0341,normal,5.325149484011012,10,0.02191531526248963,1.2848849727100773
sim_0342,abnormal,10.883169467984809,10,0.13748947222043648,0.8645613955383052
sim_0343,normal,6.6404139279233,10,0.10963085707537423,1.1995469901083267
sim_0344,normal,8.323120697104448,10,-0.11168213309278008,1.1792774282077743
sim_0345,ambiguous,17.10303714769365,10,0.08070792109590919,0.7550294786716346
sim_0346,normal,18.49402550622123,10,-0.10896233203080341,0.6884894876713282
sim_0347,normal,14.581262169893321,10,-0.044710028929229005,1.1005815174761076
sim_0348,normal,10.622454323660731,10,0.10398266265063945,0.7677974842601946
sim_0349,abnormal,8.111957843264037,10,0.021257614716001,1.1001652020438701
sim_0350,normal,11.846341695761398,10,0.10338092721107875,0.8486602769802928
sim_0351,abnormal,13.396365381578073,10,-0.029836703888553126,0.7940246549936342
sim_0352,ambiguous,13.583922359520356,10,0.0011778149549008842,1.271447866905528
sim_0353,normal,6.438557997566676,10,-0.2662455963586678,1.0471542898611104
sim_0354,normal,6.701158396614628,10,0.01297029967673851,0.9248074262386446
sim_0355,abnormal,7.354977051101164,10,0.03633217519907155,0.9118034416115337
sim_0356,ambiguous,11.500619358557428,10,0.14475100447229217,1.0595261687952628
sim_0357,ambiguous,6.149526816531423,10,0.24996602146125407,1.1078695940376186
sim_0358,normal,13.284182323735706,10,0.007310371582151732,1.1719502572199598
